subscription_id,user_id,trial_started_at,paid_started_at,cancelled_at,monthly_price_usd,subscription_status
SUB0004600,U000539,,,,,never_subscribed
SUB0001221,U000540,,,,,never_subscribed
SUB0001231,U000541,,,,,never_subscribed
SUB0000416,U000542,,,,,never_subscribed
SUB0002590,U000543,,,,,never_subscribed
SUB0003376,U000544,,,,,never_subscribed
SUB0000152,U000545,,,,,never_subscribed
SUB0002439,U000546,,,,,never_subscribed
SUB0002377,U000547,,,,,never_subscribed
SUB0003353,U000548,,,,,never_subscribed
SUB0004555,U000549,,,,,never_subscribed
SUB0004211,U000550,,,,,never_subscribed
SUB0000344,U000551,,,,,never_subscribed
SUB0003962,U000552,,,,,never_subscribed
SUB0001329,U000553,2026-01-31 16:00:00,2026-02-07 16:00:00,,14.99,active
SUB0002940,U000554,,,,,never_subscribed
SUB0001302,U000555,,,,,never_subscribed
SUB0002019,U000556,,,,,never_subscribed
SUB0001789,U000557,,,,,never_subscribed
SUB0002415,U000558,,,,,never_subscribed
SUB0001045,U000559,,,,,never_subscribed
SUB0004342,U000560,,,,,never_subscribed
SUB0000281,U000561,,,,,never_subscribed
SUB0001562,U000562,,,,,never_subscribed
SUB0002524,U000563,,,,,never_subscribed
SUB0003847,U000564,2026-04-02 22:00:00,2026-04-09 22:00:00,,14.99,active
SUB0000993,U000565,,,,,never_subscribed
SUB0003397,U000566,,,,,never_subscribed
SUB0001991,U000567,,,,,never_subscribed
SUB0003275,U000568,,,,,never_subscribed
SUB0002128,U000569,,,,,never_subscribed
SUB0000924,U000570,,,,,never_subscribed
SUB0000496,U000571,,,,,never_subscribed
SUB0004568,U000572,,,,,never_subscribed
SUB0002475,U000573,,,,,never_subscribed
SUB0001226,U000574,2026-02-20 16:00:00,2026-02-27 16:00:00,,14.99,active
SUB0000179,U000575,,,,,never_subscribed
SUB0000663,U000576,,,,,never_subscribed
SUB0001953,U000577,,,,,never_subscribed
SUB0000836,U000578,,,,,never_subscribed
SUB0000586,U000579,2026-01-15 17:00:00,2026-01-22 17:00:00,,14.99,active
SUB0004166,U000580,,,,,never_subscribed
SUB0002091,U000581,,,,,never_subscribed
SUB0004356,U000582,,,,,never_subscribed
SUB0004407,U000583,,,,,never_subscribed
SUB0001294,U000584,,,,,never_subscribed
SUB0002695,U000585,,,,,never_subscribed
SUB0004767,U000586,,,,,never_subscribed
SUB0003417,U000587,,,,,never_subscribed
SUB0000466,U000588,,,,,never_subscribed
SUB0004871,U000589,2026-04-07 15:00:00,2026-04-14 15:00:00,,14.99,active
SUB0002955,U000590,,,,,never_subscribed
SUB0001403,U000591,,,,,never_subscribed
SUB0001907,U000592,,,,,never_subscribed
SUB0001722,U000593,,,,,never_subscribed
SUB0001383,U000594,,,,,never_subscribed
SUB0000907,U000595,,,,,never_subscribed
SUB0002297,U000596,2026-02-06 21:00:00,2026-02-13 21:00:00,,14.99,active
SUB0001997,U000597,,,,,never_subscribed
SUB0000484,U000598,,,,,never_subscribed
SUB0004192,U000599,2026-03-18 09:00:00,2026-03-25 09:00:00,2026-04-19 09:00:00,14.99,cancelled
SUB0000271,U000600,2026-01-27 17:00:00,2026-02-03 17:00:00,,14.99,active
SUB0003380,U000601,,,,,never_subscribed
SUB0002220,U000602,,,,,never_subscribed
SUB0001716,U000603,,,,,never_subscribed
SUB0001193,U000604,2026-02-03 18:00:00,2026-02-10 18:00:00,,14.99,active
SUB0003498,U000605,,,,,never_subscribed
SUB0000001,U000606,,,,,never_subscribed
SUB0003271,U000607,,,,,never_subscribed
SUB0003854,U000608,2026-03-31 16:00:00,2026-04-07 16:00:00,,14.99,active
SUB0002869,U000609,,,,,never_subscribed
SUB0001424,U000610,,,,,never_subscribed
SUB0001985,U000611,2026-03-07 10:00:00,2026-03-14 10:00:00,,14.99,active
SUB0002170,U000612,,,,,never_subscribed
SUB0004310,U000613,,,,,never_subscribed
SUB0000421,U000614,,,,,never_subscribed
SUB0002764,U000615,,,,,never_subscribed
SUB0002954,U000616,,,,,never_subscribed
SUB0003209,U000617,,,,,never_subscribed
SUB0000082,U000618,,,,,never_subscribed
SUB0003565,U000619,,,,,never_subscribed
SUB0000833,U000620,,,,,never_subscribed
SUB0000043,U000621,2026-01-19 08:00:00,2026-01-26 08:00:00,2026-02-20 08:00:00,14.99,cancelled
SUB0001557,U000622,,,,,never_subscribed
SUB0004198,U000623,,,,,never_subscribed
SUB0000101,U000624,,,,,never_subscribed
SUB0001435,U000625,,,,,never_subscribed
SUB0003740,U000626,,,,,never_subscribed
SUB0001133,U000627,,,,,never_subscribed
SUB0003822,U000628,,,,,never_subscribed
SUB0004905,U000629,,,,,never_subscribed
SUB0002420,U000630,,,,,never_subscribed
SUB0002688,U000631,,,,,never_subscribed
SUB0003497,U000632,,,,,never_subscribed
SUB0001151,U000633,,,,,never_subscribed
SUB0004517,U000634,,,,,never_subscribed
SUB0001873,U000635,2026-03-01 13:00:00,2026-03-08 13:00:00,,14.99,active
SUB0003053,U000636,,,,,never_subscribed
SUB0001411,U000637,,,,,never_subscribed
SUB0002635,U000638,,,,,never_subscribed
SUB0000684,U000639,,,,,never_subscribed
SUB0000312,U000640,2026-02-02 21:00:00,2026-02-09 21:00:00,,14.99,active
SUB0003894,U000641,,,,,never_subscribed
SUB0003698,U000642,,,,,never_subscribed
SUB0001191,U000643,,,,,never_subscribed
SUB0004990,U000644,,,,,never_subscribed
SUB0004564,U000645,,,,,never_subscribed
SUB0002528,U000646,,,,,never_subscribed
SUB0003371,U000647,,,,,never_subscribed
SUB0002414,U000648,,,,,never_subscribed
SUB0000819,U000649,,,,,never_subscribed
SUB0002423,U000650,2026-03-07 15:00:00,2026-03-14 15:00:00,,14.99,active
SUB0001917,U000651,,,,,never_subscribed
SUB0001044,U000652,,,,,never_subscribed
SUB0000223,U000653,,,,,never_subscribed
SUB0001696,U000654,,,,,never_subscribed
SUB0002975,U000655,2026-03-12 18:00:00,2026-03-19 18:00:00,2026-04-15 18:00:00,14.99,cancelled
SUB0001679,U000656,,,,,never_subscribed
SUB0002185,U000657,,,,,never_subscribed
SUB0000742,U000658,,,,,never_subscribed
SUB0000957,U000659,,,,,never_subscribed
SUB0002035,U000660,,,,,never_subscribed
SUB0003959,U000661,,,,,never_subscribed
SUB0002999,U000662,,,,,never_subscribed
SUB0003595,U000663,,,,,never_subscribed
SUB0003587,U000664,,,,,never_subscribed
SUB0000340,U000665,2026-01-25 17:00:00,2026-02-01 17:00:00,,14.99,active
SUB0003088,U000666,,,,,never_subscribed
SUB0001533,U000667,,,,,never_subscribed
SUB0003794,U000668,2026-03-23 08:00:00,2026-03-30 08:00:00,2026-04-18 08:00:00,14.99,cancelled
SUB0000440,U000669,,,,,never_subscribed
SUB0000241,U000670,,,,,never_subscribed
SUB0000258,U000671,,,,,never_subscribed
SUB0003473,U000672,2026-03-30 12:00:00,2026-04-06 12:00:00,,14.99,active
SUB0001923,U000673,,,,,never_subscribed
SUB0000714,U000674,,,,,never_subscribed
SUB0000087,U000675,,,,,never_subscribed
SUB0002838,U000676,,,,,never_subscribed
SUB0000414,U000677,2026-01-26 17:00:00,2026-02-02 17:00:00,,14.99,active
SUB0003446,U000678,,,,,never_subscribed
SUB0002343,U000679,2026-02-16 11:00:00,2026-02-23 11:00:00,,14.99,active
SUB0001550,U000680,,,,,never_subscribed
SUB0001918,U000681,,,,,never_subscribed
SUB0000693,U000682,,,,,never_subscribed
SUB0000213,U000683,2026-01-04 16:00:00,2026-01-11 16:00:00,,14.99,active
SUB0000765,U000684,,,,,never_subscribed
SUB0004520,U000685,,,,,never_subscribed
SUB0003184,U000686,,,,,never_subscribed
SUB0004094,U000687,,,,,never_subscribed
SUB0000910,U000688,,,,,never_subscribed
SUB0000350,U000689,,,,,never_subscribed
SUB0000130,U000690,,,,,never_subscribed
SUB0001219,U000691,,,,,never_subscribed
SUB0004350,U000692,,,,,never_subscribed
SUB0002798,U000693,,,,,never_subscribed
SUB0003864,U000694,,,,,never_subscribed
SUB0002248,U000695,,,,,never_subscribed
SUB0004648,U000696,,,,,never_subscribed
SUB0002930,U000697,,,,,never_subscribed
SUB0002731,U000698,,,,,never_subscribed
SUB0000619,U000699,,,,,never_subscribed
SUB0000771,U000700,,,,,never_subscribed
SUB0000952,U000701,,,,,never_subscribed
SUB0002851,U000702,,,,,never_subscribed
SUB0000203,U000703,,,,,never_subscribed
SUB0004999,U000704,,,,,never_subscribed
SUB0003013,U000705,2026-03-10 10:00:00,2026-03-17 10:00:00,,14.99,active
SUB0001291,U000706,,,,,never_subscribed
SUB0002075,U000707,,,,,never_subscribed
SUB0000263,U000708,,,,,never_subscribed
SUB0002171,U000709,2026-02-21 22:00:00,2026-02-28 22:00:00,2026-03-22 22:00:00,14.99,cancelled
SUB0001019,U000710,,,,,never_subscribed
SUB0001075,U000711,,,,,never_subscribed
SUB0004866,U000712,,,,,never_subscribed
SUB0000689,U000713,2026-01-25 21:00:00,2026-02-01 21:00:00,2026-02-22 21:00:00,14.99,cancelled
SUB0002516,U000714,,,,,never_subscribed
SUB0003255,U000715,,,,,never_subscribed
SUB0004044,U000716,,,,,never_subscribed
SUB0004064,U000717,,,,,never_subscribed
SUB0004194,U000718,,,,,never_subscribed
SUB0004046,U000719,,,,,never_subscribed
SUB0000233,U000720,2026-01-19 12:00:00,2026-01-26 12:00:00,,14.99,active
SUB0000227,U000721,,,,,never_subscribed
SUB0001028,U000722,,,,,never_subscribed
SUB0003308,U000723,2026-03-20 15:00:00,2026-03-27 15:00:00,,14.99,active
SUB0000124,U000724,,,,,never_subscribed
SUB0004453,U000725,,,,,never_subscribed
SUB0003600,U000726,2026-03-19 10:00:00,2026-03-26 10:00:00,,14.99,active
SUB0004236,U000727,,,,,never_subscribed
SUB0003405,U000728,,,,,never_subscribed
SUB0004215,U000729,,,,,never_subscribed
SUB0004219,U000730,,,,,never_subscribed
SUB0003109,U000731,,,,,never_subscribed
SUB0000091,U000732,2026-01-12 17:00:00,2026-01-19 17:00:00,,14.99,active
SUB0001649,U000733,,,,,never_subscribed
SUB0004618,U000734,2026-04-16 20:00:00,2026-04-23 20:00:00,,14.99,active
SUB0004804,U000735,,,,,never_subscribed
SUB0004919,U000736,,,,,never_subscribed
SUB0001604,U000737,,,,,never_subscribed
SUB0002267,U000738,,,,,never_subscribed
SUB0001699,U000739,,,,,never_subscribed
SUB0003218,U000740,,,,,never_subscribed
SUB0003077,U000741,,,,,never_subscribed
SUB0001026,U000742,,,,,never_subscribed
SUB0004466,U000743,2026-03-29 14:00:00,2026-04-05 14:00:00,,14.99,active
SUB0003995,U000744,,,,,never_subscribed
SUB0001945,U000745,,,,,never_subscribed
SUB0004550,U000746,,,,,never_subscribed
SUB0004159,U000747,2026-03-17 09:00:00,2026-03-24 09:00:00,,14.99,active
SUB0002397,U000748,,,,,never_subscribed
SUB0003791,U000749,,,,,never_subscribed
SUB0002301,U000750,,,,,never_subscribed
SUB0001399,U000751,,,,,never_subscribed
SUB0000852,U000752,,,,,never_subscribed
SUB0004430,U000753,,,,,never_subscribed
SUB0003992,U000754,,,,,never_subscribed
SUB0000642,U000755,,,,,never_subscribed
SUB0001794,U000756,,,,,never_subscribed
SUB0001905,U000757,,,,,never_subscribed
SUB0001580,U000758,,,,,never_subscribed
SUB0003447,U000759,,,,,never_subscribed
SUB0000812,U000760,,,,,never_subscribed
SUB0003958,U000761,,,,,never_subscribed
SUB0004642,U000762,,,,,never_subscribed
SUB0002225,U000763,,,,,never_subscribed
SUB0001542,U000764,,,,,never_subscribed
SUB0002746,U000765,,,,,never_subscribed
SUB0001529,U000766,,,,,never_subscribed
SUB0004828,U000767,,,,,never_subscribed
SUB0000116,U000768,,,,,never_subscribed
SUB0000326,U000769,,,,,never_subscribed
SUB0000534,U000770,,,,,never_subscribed
SUB0003408,U000771,,,,,never_subscribed
SUB0000064,U000772,,,,,never_subscribed
SUB0001227,U000773,2026-02-18 18:00:00,2026-02-25 18:00:00,,14.99,active
SUB0002559,U000774,,,,,never_subscribed
SUB0003095,U000775,,,,,never_subscribed
SUB0000331,U000776,,,,,never_subscribed
SUB0004679,U000777,,,,,never_subscribed
SUB0002613,U000778,,,,,never_subscribed
SUB0002263,U000779,2026-03-08 22:00:00,2026-03-15 22:00:00,2026-04-25 22:00:00,14.99,cancelled
SUB0004540,U000780,,,,,never_subscribed
SUB0000792,U000781,,,,,never_subscribed
SUB0001063,U000782,,,,,never_subscribed
SUB0003345,U000783,,,,,never_subscribed
SUB0004843,U000784,,,,,never_subscribed
SUB0002054,U000785,2026-02-23 20:00:00,2026-03-02 20:00:00,,14.99,active
SUB0001025,U000786,,,,,never_subscribed
SUB0002324,U000787,,,,,never_subscribed
SUB0001442,U000788,2026-02-14 21:00:00,2026-02-21 21:00:00,,14.99,active
SUB0001168,U000789,,,,,never_subscribed
SUB0001753,U000790,,,,,never_subscribed
SUB0000505,U000791,,,,,never_subscribed
SUB0001204,U000792,,,,,never_subscribed
SUB0000121,U000793,,,,,never_subscribed
SUB0000845,U000794,,,,,never_subscribed
SUB0002316,U000795,2026-03-08 18:00:00,2026-03-15 18:00:00,,14.99,active
SUB0004576,U000796,2026-03-31 11:00:00,2026-04-07 11:00:00,,14.99,active
SUB0003161,U000797,,,,,never_subscribed
SUB0001520,U000798,,,,,never_subscribed
SUB0003545,U000799,,,,,never_subscribed
SUB0001561,U000800,,,,,never_subscribed
SUB0001697,U000801,,,,,never_subscribed
SUB0002144,U000802,,,,,never_subscribed
SUB0004100,U000803,2026-03-26 10:00:00,2026-04-02 10:00:00,,14.99,active
SUB0004052,U000804,,,,,never_subscribed
SUB0003622,U000805,,,,,never_subscribed
SUB0002411,U000806,,,,,never_subscribed
SUB0004290,U000807,,,,,never_subscribed
SUB0000876,U000808,,,,,never_subscribed
SUB0003728,U000809,,,,,never_subscribed
SUB0002935,U000810,,,,,never_subscribed
SUB0002478,U000811,,,,,never_subscribed
SUB0004490,U000812,,,,,never_subscribed
SUB0000461,U000813,,,,,never_subscribed
SUB0001260,U000814,,,,,never_subscribed
SUB0004085,U000815,,,,,never_subscribed
SUB0000067,U000816,,,,,never_subscribed
SUB0000302,U000817,,,,,never_subscribed
SUB0001105,U000818,,,,,never_subscribed
SUB0001241,U000819,2026-01-29 22:00:00,2026-02-05 22:00:00,,14.99,active
SUB0004724,U000820,,,,,never_subscribed
SUB0000352,U000821,,,,,never_subscribed
SUB0003906,U000822,,,,,never_subscribed
SUB0003153,U000823,,,,,never_subscribed
SUB0001084,U000824,2026-01-20 08:00:00,2026-01-27 08:00:00,2026-03-08 08:00:00,14.99,cancelled
SUB0001846,U000825,,,,,never_subscribed
SUB0003237,U000826,,,,,never_subscribed
SUB0004629,U000827,,,,,never_subscribed
SUB0003354,U000828,,,,,never_subscribed
SUB0004366,U000829,,,,,never_subscribed
SUB0000132,U000830,,,,,never_subscribed
SUB0003046,U000831,,,,,never_subscribed
SUB0003246,U000832,,,,,never_subscribed
SUB0000311,U000833,,,,,never_subscribed
SUB0003294,U000834,,,,,never_subscribed
SUB0002192,U000835,,,,,never_subscribed
SUB0003470,U000836,2026-03-17 08:00:00,2026-03-24 08:00:00,2026-04-05 08:00:00,14.99,cancelled
SUB0003191,U000837,,,,,never_subscribed
SUB0003940,U000838,,,,,never_subscribed
SUB0002858,U000839,,,,,never_subscribed
SUB0001048,U000840,2026-01-22 15:00:00,2026-01-29 15:00:00,,14.99,active
SUB0003967,U000841,,,,,never_subscribed
SUB0003181,U000842,,,,,never_subscribed
SUB0002817,U000843,2026-03-12 22:00:00,2026-03-19 22:00:00,2026-04-11 22:00:00,14.99,cancelled
SUB0000453,U000844,2026-01-13 12:00:00,2026-01-20 12:00:00,2026-02-24 12:00:00,14.99,cancelled
SUB0000537,U000845,,,,,never_subscribed
SUB0001877,U000846,,,,,never_subscribed
SUB0002525,U000847,,,,,never_subscribed
SUB0001113,U000848,,,,,never_subscribed
SUB0001255,U000849,,,,,never_subscribed
SUB0004516,U000850,,,,,never_subscribed
SUB0001312,U000851,,,,,never_subscribed
SUB0001178,U000852,,,,,never_subscribed
SUB0003388,U000853,,,,,never_subscribed
SUB0004503,U000854,,,,,never_subscribed
SUB0003625,U000855,,,,,never_subscribed
SUB0000025,U000856,2026-01-09 15:00:00,2026-01-16 15:00:00,,14.99,active
SUB0002959,U000857,,,,,never_subscribed
SUB0004780,U000858,,,,,never_subscribed
SUB0002008,U000859,,,,,never_subscribed
SUB0003898,U000860,,,,,never_subscribed
SUB0000873,U000861,,,,,never_subscribed
SUB0003357,U000862,,,,,never_subscribed
SUB0002609,U000863,,,,,never_subscribed
SUB0001381,U000864,,,,,never_subscribed
SUB0002726,U000865,,,,,never_subscribed
SUB0003947,U000866,,,,,never_subscribed
SUB0003507,U000867,,,,,never_subscribed
SUB0004260,U000868,,,,,never_subscribed
SUB0003852,U000869,,,,,never_subscribed
SUB0004785,U000870,,,,,never_subscribed
SUB0001934,U000871,,,,,never_subscribed
SUB0004612,U000872,,,,,never_subscribed
SUB0002880,U000873,,,,,never_subscribed
SUB0004035,U000874,,,,,never_subscribed
SUB0000262,U000875,,,,,never_subscribed
SUB0002354,U000876,,,,,never_subscribed
SUB0001673,U000877,,,,,never_subscribed
SUB0004810,U000878,,,,,never_subscribed
SUB0001093,U000879,,,,,never_subscribed
SUB0001737,U000880,2026-02-22 16:00:00,2026-03-01 16:00:00,,14.99,active
SUB0000855,U000881,2026-01-22 19:00:00,2026-01-29 19:00:00,,14.99,active
SUB0003953,U000882,,,,,never_subscribed
SUB0001955,U000883,,,,,never_subscribed
SUB0004643,U000884,,,,,never_subscribed
SUB0000076,U000885,,,,,never_subscribed
SUB0004438,U000886,,,,,never_subscribed
SUB0004973,U000887,,,,,never_subscribed
SUB0004176,U000888,,,,,never_subscribed
SUB0002041,U000889,2026-03-04 21:00:00,2026-03-11 21:00:00,2026-04-23 21:00:00,14.99,cancelled
SUB0003382,U000890,,,,,never_subscribed
SUB0003742,U000891,,,,,never_subscribed
SUB0002761,U000892,,,,,never_subscribed
SUB0003194,U000893,,,,,never_subscribed
SUB0001341,U000894,,,,,never_subscribed
SUB0000112,U000895,,,,,never_subscribed
SUB0002155,U000896,,,,,never_subscribed
SUB0000047,U000897,,,,,never_subscribed
SUB0004869,U000898,,,,,never_subscribed
SUB0003227,U000899,,,,,never_subscribed
SUB0003725,U000900,,,,,never_subscribed
SUB0002401,U000901,,,,,never_subscribed
SUB0003946,U000902,,,,,never_subscribed
SUB0004050,U000903,,,,,never_subscribed
SUB0002252,U000904,,,,,never_subscribed
SUB0002430,U000905,,,,,never_subscribed
SUB0004250,U000906,2026-03-17 13:00:00,2026-03-24 13:00:00,,14.99,active
SUB0003419,U000907,,,,,never_subscribed
SUB0000951,U000908,,,,,never_subscribed
SUB0002168,U000909,,,,,never_subscribed
SUB0002919,U000910,,,,,never_subscribed
SUB0002685,U000911,,,,,never_subscribed
SUB0001235,U000912,,,,,never_subscribed
SUB0001989,U000913,,,,,never_subscribed
SUB0000722,U000914,,,,,never_subscribed
SUB0000622,U000915,,,,,never_subscribed
SUB0002302,U000916,,,,,never_subscribed
SUB0002104,U000917,,,,,never_subscribed
SUB0003607,U000918,,,,,never_subscribed
SUB0003715,U000919,,,,,never_subscribed
SUB0000345,U000920,,,,,never_subscribed
SUB0004208,U000921,,,,,never_subscribed
SUB0004433,U000922,2026-04-12 09:00:00,2026-04-19 09:00:00,,14.99,active
SUB0003759,U000923,,,,,never_subscribed
SUB0004323,U000924,,,,,never_subscribed
SUB0001784,U000925,,,,,never_subscribed
SUB0000698,U000926,,,,,never_subscribed
SUB0001928,U000927,,,,,never_subscribed
SUB0002814,U000928,,,,,never_subscribed
SUB0001655,U000929,2026-02-04 11:00:00,2026-02-11 11:00:00,,14.99,active
SUB0002331,U000930,,,,,never_subscribed
SUB0000269,U000931,,,,,never_subscribed
SUB0000211,U000932,,,,,never_subscribed
SUB0001615,U000933,,,,,never_subscribed
SUB0002493,U000934,,,,,never_subscribed
SUB0004481,U000935,,,,,never_subscribed
SUB0002119,U000936,,,,,never_subscribed
SUB0003753,U000937,,,,,never_subscribed
SUB0002988,U000938,,,,,never_subscribed
SUB0001853,U000939,,,,,never_subscribed
SUB0004838,U000940,,,,,never_subscribed
SUB0003927,U000941,,,,,never_subscribed
SUB0003648,U000942,,,,,never_subscribed
SUB0003955,U000943,,,,,never_subscribed
SUB0004060,U000944,,,,,never_subscribed
SUB0002503,U000945,,,,,never_subscribed
SUB0000671,U000946,2026-02-12 20:00:00,2026-02-19 20:00:00,,14.99,active
SUB0003249,U000947,2026-03-16 13:00:00,2026-03-23 13:00:00,2026-04-16 13:00:00,14.99,cancelled
SUB0002097,U000948,,,,,never_subscribed
SUB0003403,U000949,,,,,never_subscribed
SUB0001086,U000950,,,,,never_subscribed
SUB0002060,U000951,,,,,never_subscribed
SUB0004776,U000952,,,,,never_subscribed
SUB0001939,U000953,,,,,never_subscribed
SUB0002789,U000954,2026-03-03 18:00:00,2026-03-10 18:00:00,,14.99,active
SUB0001642,U000955,,,,,never_subscribed
SUB0000265,U000956,,,,,never_subscribed
SUB0001375,U000957,,,,,never_subscribed
SUB0004284,U000958,,,,,never_subscribed
SUB0000003,U000959,,,,,never_subscribed
SUB0003684,U000960,,,,,never_subscribed
SUB0004904,U000961,2026-03-24 10:00:00,2026-03-31 10:00:00,,14.99,active
SUB0001350,U000962,,,,,never_subscribed
SUB0001867,U000963,,,,,never_subscribed
SUB0001408,U000964,,,,,never_subscribed
SUB0001038,U000965,,,,,never_subscribed
SUB0004020,U000966,,,,,never_subscribed
SUB0004320,U000967,,,,,never_subscribed
SUB0001072,U000968,,,,,never_subscribed
SUB0000178,U000969,,,,,never_subscribed
SUB0002693,U000970,,,,,never_subscribed
SUB0000217,U000971,,,,,never_subscribed
SUB0004321,U000972,,,,,never_subscribed
SUB0000246,U000973,,,,,never_subscribed
SUB0002196,U000974,,,,,never_subscribed
SUB0000666,U000975,,,,,never_subscribed
SUB0002024,U000976,2026-03-02 21:00:00,2026-03-09 21:00:00,,14.99,active
SUB0000826,U000977,,,,,never_subscribed
SUB0000970,U000978,,,,,never_subscribed
SUB0000648,U000979,,,,,never_subscribed
SUB0004464,U000980,,,,,never_subscribed
SUB0003713,U000981,,,,,never_subscribed
SUB0001452,U000982,,,,,never_subscribed
SUB0000636,U000983,,,,,never_subscribed
SUB0002815,U000984,,,,,never_subscribed
SUB0003292,U000985,2026-03-02 13:00:00,2026-03-09 13:00:00,2026-03-10 13:00:00,14.99,cancelled
SUB0001065,U000986,,,,,never_subscribed
SUB0000488,U000987,,,,,never_subscribed
SUB0002217,U000988,,,,,never_subscribed
SUB0003348,U000989,,,,,never_subscribed
SUB0003824,U000990,,,,,never_subscribed
