user_id,signup_ts,country_code,device_os,acquisition_channel,app_version_at_signup,marketing_consent
U003883,2026-01-07 03:06:40,US,Android,Search,3.6.1,1
U004122,2026-01-07 03:06:46,US,Android,Influencer,3.6.1,1
U001681,2026-01-07 03:15:57,CA,iOS,Influencer,3.6.1,1
U003014,2026-01-07 03:43:17,UK,Android,Search,3.6.1,1
U004421,2026-01-07 03:43:53,AU,iOS,Referral,3.6.1,0
U002283,2026-01-07 04:04:12,UK,Android,Influencer,3.5.0,0
U001230,2026-01-07 04:09:25,UK,Android,Organic,3.5.0,1
U000266,2026-01-07 05:26:20,US,Android,Paid Social,3.6.1,1
U002572,2026-01-07 05:55:24,US,Android,Referral,3.6.1,1
U002643,2026-01-07 06:17:41,US,iOS,Referral,3.5.0,1
U003667,2026-01-07 06:28:49,AU,Android,Organic,3.4.2,0
U001148,2026-01-07 07:16:22,US,Android,Paid Social,3.6.1,1
U000328,2026-01-07 07:41:45,US,Android,Search,3.5.0,1
U002242,2026-01-07 07:55:59,US,Android,Paid Social,3.6.1,1
U003315,2026-01-07 08:00:15,US,Android,Referral,3.5.0,1
U002324,2026-01-07 08:04:28,CA,iOS,Referral,3.6.1,1
U002986,2026-01-07 08:10:31,US,Android,Referral,3.5.0,1
U004243,2026-01-07 08:35:28,US,Android,Search,3.4.2,1
U000001,2026-01-07 08:39:55,CA,iOS,Paid Social,3.6.1,1
U000677,2026-01-07 08:43:11,US,iOS,Organic,3.6.1,1
U004989,2026-01-07 08:45:33,US,Android,Paid Social,3.6.1,1
U000542,2026-01-07 09:08:55,US,iOS,Organic,3.4.2,1
U003073,2026-01-07 09:18:04,CA,iOS,Organic,3.4.2,0
U001157,2026-01-07 09:27:25,CA,iOS,Referral,3.5.0,1
U002649,2026-01-07 09:31:49,UK,Android,Search,3.6.1,1
U003662,2026-01-07 10:03:28,UK,Android,Organic,3.4.2,0
U000614,2026-01-07 10:11:19,UK,Android,Paid Social,3.6.1,1
U001547,2026-01-07 10:59:40,CA,iOS,Paid Social,3.6.1,0
U003695,2026-01-07 11:01:32,AU,iOS,Referral,3.6.1,1
U004990,2026-01-07 11:14:13,CA,iOS,Search,3.4.2,1
U003975,2026-01-07 11:18:31,US,iOS,Organic,3.6.1,1
U002626,2026-01-07 11:32:44,US,Android,Search,3.6.1,0
U003513,2026-01-07 12:22:57,US,iOS,Paid Social,3.5.0,1
U001490,2026-01-07 12:23:04,US,iOS,Referral,3.4.2,1
U000523,2026-01-07 12:45:57,UK,iOS,Paid Social,3.6.1,1
U003323,2026-01-07 13:07:19,CA,iOS,Search,3.6.1,1
U000397,2026-01-07 13:11:22,US,Android,Paid Social,3.5.0,0
U003063,2026-01-07 13:32:57,UK,Android,Organic,3.6.1,1
U002109,2026-01-07 13:47:00,US,Android,Paid Social,3.6.1,1
U003485,2026-01-07 14:48:57,US,iOS,Organic,3.4.2,1
U002208,2026-01-07 14:59:33,US,iOS,Search,3.5.0,1
U003565,2026-01-07 15:46:23,US,iOS,Search,3.5.0,1
U004084,2026-01-07 15:47:39,AU,Android,Organic,3.6.1,1
U003615,2026-01-07 16:17:33,US,iOS,Organic,3.5.0,1
U000195,2026-01-07 16:34:57,US,iOS,Organic,3.5.0,1
U000669,2026-01-07 16:52:32,US,Android,Referral,3.6.1,1
U001822,2026-01-07 18:33:00,US,iOS,Paid Social,3.6.1,1
U003392,2026-01-07 18:45:33,UK,iOS,Paid Social,3.6.1,1
U003333,2026-01-07 18:48:07,UK,Android,Referral,3.6.1,1
U002941,2026-01-07 19:49:22,US,iOS,Search,3.5.0,1
U004791,2026-01-07 20:36:48,US,iOS,Paid Social,3.5.0,1
U002881,2026-01-07 20:46:04,US,iOS,Referral,3.4.2,1
U001709,2026-01-07 21:30:23,US,Android,Organic,3.4.2,1
U001234,2026-01-07 21:59:33,AU,Android,Organic,3.6.1,1
U001037,2026-01-07 22:05:27,CA,Android,Referral,3.6.1,1
U002269,2026-01-07 22:17:29,UK,Android,Paid Social,3.5.0,1
U004991,2026-01-07 22:20:06,CA,iOS,Paid Social,3.6.1,1
U003458,2026-01-07 22:55:16,US,iOS,Organic,3.6.1,1
U000844,2026-01-07 23:05:28,US,iOS,Referral,3.5.0,1
U003733,2026-01-07 23:43:54,US,iOS,Organic,3.6.1,1
U003595,2026-01-07 23:57:07,US,Android,Referral,3.6.1,1
U004364,2026-01-08 01:06:08,US,Android,Referral,3.5.0,1
U003502,2026-01-08 01:14:08,US,iOS,Organic,3.6.1,1
U004513,2026-01-08 01:35:31,AU,Android,Paid Social,3.6.1,1
U003682,2026-01-08 01:44:53,US,iOS,Referral,3.4.2,1
U004511,2026-01-08 02:20:36,US,iOS,Paid Social,3.5.0,1
U000813,2026-01-08 03:54:28,US,Android,Search,3.5.0,1
U002105,2026-01-08 04:49:28,US,iOS,Paid Social,3.5.0,1
U003518,2026-01-08 05:05:40,US,Android,Organic,3.6.1,1
U001647,2026-01-08 05:28:35,US,Android,Paid Social,3.6.1,1
U000275,2026-01-08 05:39:26,CA,iOS,Organic,3.4.2,1
U000588,2026-01-08 05:57:58,US,iOS,Search,3.5.0,1
U002249,2026-01-08 06:15:22,US,Android,Referral,3.6.1,0
U002162,2026-01-08 06:40:10,AU,Android,Organic,3.6.1,1
U001751,2026-01-08 07:07:57,US,Android,Organic,3.6.1,1
U002307,2026-01-08 07:30:21,AU,Android,Search,3.4.2,0
U003574,2026-01-08 08:32:26,US,Android,Organic,3.4.2,1
U000102,2026-01-08 08:34:00,CA,Android,Paid Social,3.5.0,0
U002965,2026-01-08 09:02:35,US,Android,Referral,3.5.0,0
U001410,2026-01-08 09:02:56,US,iOS,Paid Social,3.5.0,1
U002640,2026-01-08 09:21:58,CA,iOS,Organic,3.5.0,1
U000530,2026-01-08 09:32:10,US,iOS,Organic,3.6.1,1
U001606,2026-01-08 09:53:08,US,iOS,Paid Social,3.6.1,1
U001572,2026-01-08 10:51:19,US,iOS,Organic,3.6.1,1
U000292,2026-01-08 11:10:39,UK,Android,Organic,3.5.0,0
U003846,2026-01-08 11:47:59,US,Android,Organic,3.5.0,1
U001570,2026-01-08 12:21:15,US,iOS,Referral,3.4.2,1
U001276,2026-01-08 13:10:09,US,iOS,Influencer,3.4.2,1
U004590,2026-01-08 13:19:53,US,iOS,Influencer,3.5.0,1
U000598,2026-01-08 13:30:52,US,Android,Organic,3.5.0,1
U004945,2026-01-08 13:58:52,UK,iOS,Referral,3.6.1,1
U001664,2026-01-08 14:12:46,UK,iOS,Paid Social,3.6.1,1
U004148,2026-01-08 15:19:41,US,Android,Organic,3.6.1,1
U000987,2026-01-08 16:01:37,US,Android,Organic,3.4.2,0
U002577,2026-01-08 16:15:56,US,Android,Paid Social,3.6.1,1
U000037,2026-01-08 16:35:29,AU,iOS,Organic,3.5.0,1
U000213,2026-01-08 16:56:08,UK,iOS,Search,3.5.0,1
U002809,2026-01-08 18:03:07,US,Android,Organic,3.4.2,1
U002758,2026-01-08 18:36:32,UK,iOS,Organic,3.6.1,1
U000455,2026-01-08 18:40:04,CA,Android,Paid Social,3.6.1,1
U004771,2026-01-08 18:41:25,US,Android,Organic,3.6.1,0
U000571,2026-01-08 19:08:49,US,iOS,Organic,3.6.1,1
U004575,2026-01-08 19:16:21,US,iOS,Search,3.5.0,1
U000349,2026-01-08 19:55:44,US,iOS,Paid Social,3.6.1,1
U002235,2026-01-08 20:15:54,US,Android,Organic,3.6.1,1
U004365,2026-01-08 20:16:28,US,Android,Search,3.6.1,1
U001947,2026-01-08 20:42:54,US,Android,Search,3.6.1,0
U001444,2026-01-08 20:43:03,US,Android,Organic,3.4.2,1
U001347,2026-01-08 20:50:00,US,iOS,Paid Social,3.5.0,0
U001290,2026-01-08 21:25:12,US,Android,Paid Social,3.5.0,1
U000791,2026-01-08 21:34:48,AU,iOS,Search,3.5.0,1
U002914,2026-01-08 22:12:27,US,iOS,Paid Social,3.4.2,1
U004987,2026-01-08 22:12:44,US,iOS,Referral,3.5.0,1
U000215,2026-01-08 23:27:32,US,iOS,Organic,3.5.0,1
U001554,2026-01-09 00:24:49,US,iOS,Paid Social,3.6.1,1
U002106,2026-01-09 01:07:30,US,iOS,Search,3.6.1,1
U000277,2026-01-09 01:12:34,US,iOS,Organic,3.6.1,0
U003165,2026-01-09 01:20:12,UK,Android,Paid Social,3.6.1,1
U000376,2026-01-09 01:28:12,US,iOS,Referral,3.5.0,1
U002339,2026-01-09 01:38:38,AU,Android,Organic,3.6.1,1
U002873,2026-01-09 02:23:12,UK,Android,Paid Social,3.6.1,1
U004009,2026-01-09 02:44:56,US,iOS,Organic,3.6.1,0
U001066,2026-01-09 02:47:50,US,iOS,Paid Social,3.4.2,0
U002276,2026-01-09 03:04:59,US,Android,Organic,3.6.1,1
U003075,2026-01-09 03:11:40,AU,iOS,Organic,3.5.0,1
U002644,2026-01-09 03:25:38,US,iOS,Paid Social,3.6.1,1
U000068,2026-01-09 03:26:59,US,Android,Search,3.5.0,1
U002721,2026-01-09 03:45:38,UK,Android,Organic,3.4.2,1
U004909,2026-01-09 04:05:35,UK,iOS,Organic,3.6.1,1
U002068,2026-01-09 04:39:51,CA,Android,Referral,3.5.0,1
U004586,2026-01-09 04:44:45,US,iOS,Referral,3.4.2,1
U003547,2026-01-09 05:38:35,US,Android,Organic,3.4.2,1
U004116,2026-01-09 06:04:07,UK,Android,Organic,3.5.0,1
U004184,2026-01-09 06:08:24,CA,Android,Organic,3.5.0,1
U003730,2026-01-09 06:16:41,AU,iOS,Organic,3.6.1,1
U001342,2026-01-09 06:23:20,UK,iOS,Organic,3.6.1,1
U003986,2026-01-09 06:37:56,CA,iOS,Search,3.6.1,1
U001839,2026-01-09 06:39:36,US,Android,Paid Social,3.6.1,1
U001124,2026-01-09 07:20:27,US,iOS,Organic,3.5.0,1
U000770,2026-01-09 07:28:10,US,Android,Search,3.5.0,1
U001737,2026-01-09 07:45:42,US,Android,Search,3.6.1,0
U000153,2026-01-09 07:56:51,US,Android,Organic,3.6.1,1
U000845,2026-01-09 07:58:23,CA,Android,Paid Social,3.6.1,1
U003873,2026-01-09 08:28:19,US,iOS,Organic,3.6.1,1
U001395,2026-01-09 08:51:41,US,Android,Paid Social,3.6.1,1
U000430,2026-01-09 09:34:25,CA,iOS,Referral,3.6.1,1
U004509,2026-01-09 09:56:42,US,iOS,Organic,3.5.0,1
U004397,2026-01-09 10:23:13,UK,iOS,Paid Social,3.5.0,1
U001065,2026-01-09 10:51:13,AU,Android,Search,3.4.2,1
U002159,2026-01-09 11:47:02,US,Android,Search,3.4.2,1
U002097,2026-01-09 11:51:05,US,Android,Influencer,3.5.0,1
U002125,2026-01-09 12:11:47,CA,iOS,Organic,3.5.0,1
U000423,2026-01-09 12:15:37,US,Android,Organic,3.4.2,1
U002820,2026-01-09 14:19:13,US,iOS,Organic,3.5.0,1
U003633,2026-01-09 14:45:02,US,Android,Search,3.5.0,1
U004241,2026-01-09 14:48:50,US,iOS,Organic,3.6.1,1
U003748,2026-01-09 15:08:56,US,Android,Organic,3.6.1,1
U001326,2026-01-09 15:34:51,AU,Android,Referral,3.6.1,1
U001084,2026-01-09 15:58:33,US,iOS,Search,3.6.1,1
U004238,2026-01-09 16:01:07,US,iOS,Search,3.5.0,1
U002666,2026-01-09 16:14:43,US,Android,Organic,3.4.2,1
U002749,2026-01-09 17:06:14,US,iOS,Paid Social,3.4.2,1
U000196,2026-01-09 17:09:27,US,iOS,Referral,3.4.2,1
U003750,2026-01-09 17:17:06,US,iOS,Referral,3.6.1,1
U004098,2026-01-09 18:01:18,US,Android,Referral,3.6.1,0
U001386,2026-01-09 18:09:34,US,Android,Referral,3.6.1,1
U003606,2026-01-09 18:17:56,US,iOS,Influencer,3.6.1,1
U003604,2026-01-09 19:09:24,US,iOS,Organic,3.5.0,1
U004399,2026-01-09 19:12:06,US,iOS,Organic,3.6.1,1
U001177,2026-01-09 19:26:07,CA,iOS,Organic,3.6.1,1
U002387,2026-01-09 19:49:09,US,iOS,Influencer,3.5.0,0
U002794,2026-01-09 20:08:31,US,Android,Search,3.5.0,1
U002120,2026-01-09 21:03:16,CA,Android,Organic,3.6.1,1
U003533,2026-01-09 21:32:38,US,iOS,Search,3.6.1,1
U002291,2026-01-09 21:49:40,US,iOS,Paid Social,3.4.2,1
U003984,2026-01-09 21:51:06,UK,Android,Organic,3.6.1,1
U002897,2026-01-09 22:46:33,US,Android,Influencer,3.5.0,1
U003442,2026-01-09 22:52:51,US,Android,Organic,3.5.0,1
U004819,2026-01-09 23:02:58,US,iOS,Search,3.5.0,1
U003735,2026-01-09 23:47:19,US,Android,Referral,3.5.0,1
U000015,2026-01-10 00:00:28,CA,Android,Influencer,3.4.2,1
U002233,2026-01-10 00:12:08,CA,Android,Organic,3.6.1,1
U004441,2026-01-10 00:23:26,CA,Android,Organic,3.6.1,1
U001429,2026-01-10 00:23:53,CA,iOS,Referral,3.6.1,1
U001005,2026-01-10 00:28:06,US,Android,Influencer,3.5.0,1
U003296,2026-01-10 00:38:44,CA,iOS,Organic,3.4.2,1
U001909,2026-01-10 00:41:52,US,Android,Paid Social,3.6.1,1
U000022,2026-01-10 00:42:49,US,Android,Search,3.6.1,1
U004474,2026-01-10 00:54:45,US,iOS,Organic,3.5.0,1
U003450,2026-01-10 01:08:22,US,iOS,Search,3.6.1,1
U004088,2026-01-10 01:10:40,AU,iOS,Organic,3.6.1,1
U000579,2026-01-10 01:13:59,US,iOS,Referral,3.5.0,1
U004047,2026-01-10 01:24:51,US,Android,Organic,3.5.0,1
U000353,2026-01-10 01:43:58,US,iOS,Organic,3.6.1,1
U001317,2026-01-10 02:04:53,AU,iOS,Paid Social,3.4.2,0
U001789,2026-01-10 02:14:40,US,iOS,Organic,3.5.0,1
U001481,2026-01-10 02:57:29,US,iOS,Paid Social,3.6.1,1
U000046,2026-01-10 03:13:32,UK,Android,Organic,3.5.0,1
U001069,2026-01-10 03:29:49,US,Android,Organic,3.4.2,1
U003410,2026-01-10 04:01:22,US,iOS,Organic,3.6.1,0
U000499,2026-01-10 04:22:17,US,iOS,Organic,3.4.2,1
U003424,2026-01-10 05:11:03,AU,iOS,Referral,3.5.0,1
U002147,2026-01-10 05:32:39,US,Android,Referral,3.6.1,1
U000316,2026-01-10 06:19:11,US,iOS,Search,3.6.1,1
U001370,2026-01-10 06:24:15,UK,Android,Organic,3.6.1,1
U000258,2026-01-10 06:42:49,US,iOS,Paid Social,3.5.0,0
U001719,2026-01-10 06:47:57,UK,iOS,Paid Social,3.6.1,0
U001552,2026-01-10 06:55:58,US,iOS,Paid Social,3.6.1,1
U002682,2026-01-10 06:59:03,US,Android,Organic,3.6.1,0
U001795,2026-01-10 07:28:41,CA,iOS,Search,3.5.0,1
U003586,2026-01-10 08:07:53,US,Android,Paid Social,3.6.1,1
U000097,2026-01-10 08:40:26,US,iOS,Influencer,3.5.0,1
U003688,2026-01-10 09:15:27,US,iOS,Influencer,3.5.0,1
U000150,2026-01-10 09:26:56,US,iOS,Organic,3.6.1,1
U002847,2026-01-10 09:37:48,US,iOS,Organic,3.4.2,1
U002116,2026-01-10 09:44:26,US,iOS,Paid Social,3.6.1,1
U002302,2026-01-10 09:54:20,AU,iOS,Influencer,3.5.0,1
U002333,2026-01-10 10:42:14,US,iOS,Paid Social,3.6.1,1
U003999,2026-01-10 11:00:57,US,Android,Organic,3.6.1,1
U004215,2026-01-10 11:02:23,UK,iOS,Search,3.5.0,0
U001965,2026-01-10 11:35:26,US,Android,Search,3.6.1,1
U003536,2026-01-10 11:46:38,US,Android,Organic,3.6.1,1
U004357,2026-01-10 12:09:31,AU,Android,Search,3.6.1,1
U001181,2026-01-10 12:12:12,US,iOS,Organic,3.5.0,1
U000699,2026-01-10 12:50:12,US,iOS,Organic,3.4.2,1
U001537,2026-01-10 13:38:18,US,Android,Referral,3.6.1,1
U002067,2026-01-10 13:51:41,AU,iOS,Paid Social,3.5.0,1
U000915,2026-01-10 14:18:36,US,iOS,Organic,3.6.1,1
U001380,2026-01-10 14:22:38,US,iOS,Paid Social,3.6.1,1
U002647,2026-01-10 15:02:56,AU,Android,Referral,3.6.1,1
U003877,2026-01-10 15:25:29,UK,Android,Influencer,3.6.1,1
U000081,2026-01-10 16:29:01,US,iOS,Organic,3.5.0,1
U000331,2026-01-10 16:46:17,AU,iOS,Paid Social,3.6.1,1
U004629,2026-01-10 18:01:15,AU,Android,Referral,3.6.1,1
U002321,2026-01-10 18:07:54,US,Android,Referral,3.5.0,1
U002482,2026-01-10 18:16:36,US,iOS,Organic,3.6.1,0
U001218,2026-01-10 18:28:50,US,iOS,Search,3.6.1,1
U003621,2026-01-10 19:11:56,US,iOS,Paid Social,3.6.1,1
U002396,2026-01-10 19:17:09,US,iOS,Search,3.6.1,1
U001311,2026-01-10 20:18:31,US,iOS,Organic,3.5.0,1
U002008,2026-01-10 20:23:20,US,Android,Organic,3.5.0,1
U000983,2026-01-10 20:59:43,US,Android,Organic,3.5.0,0
U004962,2026-01-10 21:11:33,US,Android,Organic,3.4.2,1
U004638,2026-01-10 21:13:55,CA,Android,Paid Social,3.4.2,1
U003998,2026-01-10 21:27:00,UK,Android,Influencer,3.5.0,0
U002765,2026-01-10 21:34:33,US,iOS,Search,3.4.2,1
U004516,2026-01-10 21:58:59,US,Android,Referral,3.6.1,1
U000755,2026-01-10 22:15:37,US,iOS,Influencer,3.5.0,1
U001616,2026-01-10 22:27:27,US,iOS,Search,3.6.1,1
U004702,2026-01-10 22:43:09,US,Android,Referral,3.5.0,1
U003190,2026-01-10 22:46:15,US,Android,Referral,3.6.1,1
U003358,2026-01-10 23:48:06,UK,Android,Search,3.4.2,1
U000006,2026-01-11 00:41:42,UK,iOS,Paid Social,3.5.0,1
U000979,2026-01-11 01:11:28,US,iOS,Organic,3.6.1,1
U003193,2026-01-11 01:21:46,US,Android,Organic,3.6.1,1
U004741,2026-01-11 01:44:32,US,iOS,Influencer,3.5.0,1
U001272,2026-01-11 02:34:03,US,iOS,Paid Social,3.6.1,1
U004072,2026-01-11 02:45:13,US,iOS,Referral,3.5.0,1
U004966,2026-01-11 02:57:08,CA,Android,Search,3.6.1,1
U002884,2026-01-11 03:02:37,US,iOS,Search,3.4.2,1
U002684,2026-01-11 03:58:42,AU,Android,Organic,3.5.0,1
U004747,2026-01-11 04:39:50,US,Android,Influencer,3.6.1,1
U001283,2026-01-11 05:51:54,CA,iOS,Organic,3.5.0,0
U001782,2026-01-11 06:03:46,US,Android,Referral,3.5.0,0
U002700,2026-01-11 06:07:34,UK,iOS,Referral,3.6.1,1
U004480,2026-01-11 06:21:49,AU,Android,Organic,3.6.1,1
U004976,2026-01-11 06:35:47,US,Android,Organic,3.5.0,1
U001899,2026-01-11 06:39:51,UK,Android,Organic,3.5.0,1
U000576,2026-01-11 06:47:29,UK,iOS,Organic,3.5.0,1
U000019,2026-01-11 06:50:28,AU,iOS,Influencer,3.6.1,0
U002209,2026-01-11 07:34:33,US,iOS,Search,3.6.1,1
U000975,2026-01-11 08:16:23,US,iOS,Influencer,3.6.1,1
U002817,2026-01-11 09:14:10,US,Android,Organic,3.6.1,1
U003226,2026-01-11 10:01:38,US,iOS,Paid Social,3.4.2,1
U001877,2026-01-11 10:03:59,UK,Android,Search,3.5.0,1
U003511,2026-01-11 10:47:26,US,Android,Influencer,3.5.0,1
U000946,2026-01-11 10:58:26,UK,iOS,Referral,3.6.1,1
U004188,2026-01-11 11:18:52,CA,iOS,Referral,3.6.1,1
U004602,2026-01-11 11:42:03,UK,iOS,Influencer,3.5.0,0
U000042,2026-01-11 11:54:31,US,iOS,Organic,3.6.1,1
U001695,2026-01-11 12:16:29,CA,iOS,Search,3.6.1,1
U001983,2026-01-11 12:34:41,CA,iOS,Paid Social,3.6.1,0
U003346,2026-01-11 12:52:53,US,Android,Paid Social,3.5.0,1
U004525,2026-01-11 13:42:40,US,iOS,Organic,3.6.1,0
U004206,2026-01-11 13:56:21,US,Android,Search,3.5.0,1
U000148,2026-01-11 14:04:00,AU,iOS,Organic,3.6.1,1
U001136,2026-01-11 15:02:11,UK,Android,Paid Social,3.5.0,1
U002407,2026-01-11 15:04:45,US,iOS,Influencer,3.6.1,1
U001637,2026-01-11 15:43:07,AU,iOS,Organic,3.6.1,1
U000639,2026-01-11 16:19:37,UK,Android,Referral,3.6.1,1
U002165,2026-01-11 16:21:15,UK,Android,Search,3.4.2,1
U004494,2026-01-11 16:38:19,US,iOS,Referral,3.6.1,1
U002516,2026-01-11 17:17:48,US,iOS,Organic,3.6.1,1
U001379,2026-01-11 17:20:01,UK,iOS,Referral,3.6.1,0
U000713,2026-01-11 17:34:23,US,iOS,Organic,3.5.0,1
U004113,2026-01-11 18:16:46,US,iOS,Referral,3.5.0,1
U002627,2026-01-11 18:55:20,UK,Android,Influencer,3.6.1,0
U003707,2026-01-11 20:52:41,AU,iOS,Organic,3.6.1,1
U000682,2026-01-11 20:55:49,US,iOS,Organic,3.5.0,1
U001651,2026-01-11 21:04:58,US,iOS,Search,3.5.0,0
U000361,2026-01-11 21:15:06,AU,iOS,Paid Social,3.6.1,1
U003816,2026-01-11 21:26:51,CA,Android,Organic,3.6.1,1
U000424,2026-01-11 21:55:26,US,iOS,Organic,3.6.1,1
U000926,2026-01-11 22:07:13,US,iOS,Paid Social,3.5.0,1
U000302,2026-01-11 22:30:51,US,Android,Organic,3.4.2,1
U002595,2026-01-11 23:02:42,AU,Android,Referral,3.5.0,1
U004810,2026-01-11 23:06:22,CA,Android,Paid Social,3.6.1,1
U001477,2026-01-11 23:49:13,CA,Android,Organic,3.6.1,0
U004083,2026-01-12 00:11:00,CA,Android,Paid Social,3.5.0,1
U004980,2026-01-12 00:30:49,US,Android,Influencer,3.4.2,1
U001676,2026-01-12 00:52:04,US,Android,Referral,3.6.1,1
U003024,2026-01-12 00:54:52,CA,Android,Paid Social,3.6.1,1
U000079,2026-01-12 01:02:27,US,iOS,Search,3.4.2,1
U001245,2026-01-12 01:10:16,US,Android,Paid Social,3.5.0,1
U001495,2026-01-12 01:48:29,US,Android,Organic,3.6.1,1
U003287,2026-01-12 01:53:32,US,Android,Influencer,3.5.0,1
U003811,2026-01-12 01:58:04,US,Android,Organic,3.6.1,0
U004932,2026-01-12 02:00:58,CA,iOS,Paid Social,3.5.0,1
U004400,2026-01-12 02:40:15,AU,Android,Organic,3.6.1,1
U000674,2026-01-12 03:34:13,CA,Android,Referral,3.6.1,1
U003714,2026-01-12 03:37:10,US,iOS,Organic,3.6.1,1
U001263,2026-01-12 03:44:41,US,iOS,Organic,3.6.1,1
U002878,2026-01-12 03:46:05,AU,iOS,Organic,3.6.1,0
U003956,2026-01-12 04:01:23,US,Android,Referral,3.4.2,1
U003012,2026-01-12 04:04:54,US,Android,Referral,3.5.0,1
U001875,2026-01-12 04:07:20,US,iOS,Influencer,3.4.2,1
U004059,2026-01-12 04:09:27,CA,Android,Referral,3.6.1,1
U000914,2026-01-12 04:36:34,US,Android,Referral,3.6.1,1
U003946,2026-01-12 04:47:36,UK,iOS,Referral,3.4.2,1
U002808,2026-01-12 04:49:46,US,iOS,Search,3.4.2,0
U003363,2026-01-12 05:40:41,UK,iOS,Referral,3.4.2,1
U004036,2026-01-12 06:22:09,US,iOS,Organic,3.4.2,1
U004532,2026-01-12 06:35:41,US,iOS,Organic,3.5.0,1
U000204,2026-01-12 06:43:15,US,Android,Organic,3.6.1,0
U000235,2026-01-12 07:44:53,UK,Android,Organic,3.4.2,0
U001856,2026-01-12 07:45:17,US,Android,Organic,3.4.2,1
U001811,2026-01-12 08:08:56,US,iOS,Organic,3.5.0,1
U002306,2026-01-12 08:11:50,US,Android,Organic,3.6.1,1
U004918,2026-01-12 08:15:10,US,Android,Organic,3.6.1,1
U003538,2026-01-12 08:47:02,AU,iOS,Paid Social,3.6.1,1
U004022,2026-01-12 08:49:20,US,iOS,Paid Social,3.5.0,1
U004432,2026-01-12 09:28:47,AU,Android,Organic,3.4.2,1
U002731,2026-01-12 09:33:48,US,Android,Influencer,3.6.1,1
U001193,2026-01-12 09:40:42,US,Android,Search,3.4.2,1
U002739,2026-01-12 10:36:50,CA,iOS,Search,3.6.1,1
U004526,2026-01-12 11:00:03,US,Android,Paid Social,3.5.0,1
U001462,2026-01-12 11:11:37,US,iOS,Organic,3.6.1,0
U000658,2026-01-12 11:14:12,CA,iOS,Search,3.5.0,1
U004103,2026-01-12 11:15:15,US,Android,Referral,3.6.1,1
U004596,2026-01-12 11:29:51,AU,iOS,Paid Social,3.6.1,1
U004247,2026-01-12 12:11:07,UK,Android,Search,3.5.0,0
U002943,2026-01-12 12:23:22,AU,iOS,Referral,3.4.2,0
U003470,2026-01-12 12:27:11,UK,Android,Paid Social,3.6.1,1
U002745,2026-01-12 12:55:14,US,Android,Influencer,3.6.1,1
U002086,2026-01-12 13:00:49,US,Android,Search,3.6.1,0
U001057,2026-01-12 13:47:51,US,iOS,Organic,3.5.0,1
U003290,2026-01-12 14:11:31,CA,iOS,Paid Social,3.6.1,1
U003570,2026-01-12 15:20:51,US,iOS,Organic,3.5.0,0
U000283,2026-01-12 15:35:25,CA,iOS,Organic,3.5.0,1
U003111,2026-01-12 15:51:19,US,Android,Referral,3.4.2,1
U001308,2026-01-12 16:08:29,US,iOS,Referral,3.6.1,0
U002677,2026-01-12 16:24:14,CA,Android,Search,3.6.1,0
U001816,2026-01-12 17:03:55,CA,iOS,Paid Social,3.5.0,1
U004376,2026-01-12 17:30:42,US,Android,Paid Social,3.6.1,1
U000428,2026-01-12 17:37:35,CA,Android,Paid Social,3.4.2,1
U004426,2026-01-12 17:39:47,UK,iOS,Organic,3.4.2,1
U002969,2026-01-12 17:58:26,US,Android,Search,3.6.1,0
U004346,2026-01-12 19:27:45,UK,Android,Search,3.5.0,1
U004058,2026-01-12 19:31:57,US,Android,Referral,3.5.0,1
U001192,2026-01-12 20:24:47,US,iOS,Search,3.6.1,0
U000684,2026-01-12 20:37:21,US,Android,Paid Social,3.6.1,1
U001156,2026-01-12 21:09:42,US,iOS,Referral,3.4.2,1
U001656,2026-01-12 21:14:32,CA,iOS,Paid Social,3.6.1,0
U002750,2026-01-12 21:27:57,US,iOS,Organic,3.4.2,1
U003304,2026-01-12 21:47:26,US,Android,Organic,3.6.1,1
U000070,2026-01-12 23:02:58,US,iOS,Referral,3.6.1,1
U000700,2026-01-12 23:11:28,AU,iOS,Paid Social,3.6.1,1
U003679,2026-01-12 23:49:40,US,Android,Organic,3.6.1,1
U000377,2026-01-13 00:19:53,US,Android,Search,3.6.1,1
U002538,2026-01-13 00:37:21,CA,Android,Paid Social,3.5.0,1
U002608,2026-01-13 01:53:40,US,Android,Paid Social,3.6.1,1
U002871,2026-01-13 01:55:56,US,Android,Referral,3.4.2,1
U004263,2026-01-13 02:35:05,US,iOS,Referral,3.6.1,1
U004318,2026-01-13 04:03:11,US,Android,Search,3.6.1,1
U000169,2026-01-13 04:13:50,US,Android,Organic,3.5.0,1
U004271,2026-01-13 06:22:27,US,iOS,Influencer,3.6.1,1
U003914,2026-01-13 07:01:45,US,iOS,Referral,3.6.1,1
U002313,2026-01-13 08:01:49,UK,Android,Organic,3.6.1,1
U004671,2026-01-13 08:08:10,US,iOS,Influencer,3.6.1,1
U001264,2026-01-13 08:13:04,US,iOS,Influencer,3.5.0,1
U002386,2026-01-13 08:25:16,US,iOS,Organic,3.5.0,0
U004389,2026-01-13 08:39:10,US,Android,Paid Social,3.5.0,1
U004816,2026-01-13 10:03:24,US,Android,Paid Social,3.6.1,1
U003066,2026-01-13 10:03:52,US,Android,Referral,3.5.0,1
U002236,2026-01-13 10:05:31,CA,iOS,Paid Social,3.6.1,0
U001673,2026-01-13 10:10:52,US,iOS,Paid Social,3.6.1,1
